word	frequency
sqrt(153).	1
12.5^2=156.25,	1
12.369.	1
12.369316?	1
12.369^2=152.997,	1
√3≈1.7320508075688772;	1
21√3≈36.373067.	1
-36.373067	1
=81.626933.	1
≈9.036.	1
-3549√3)/7.	1
3549√3≈3549*1.73205=6145.	1
(3549*1.7=6033.3,	1
.03205*3549≈113.6,	1
sum≈6146.9).	1
1.7320508075688772*3549	1
3549*1.73205	1
3549*(1.732)	1
+3549*0.0000508075	1
3549*1.732	1
3549*1	1
+3549*0.732	1
+2597.7	1
6146.7;	1
0.00005*3549	1
≈0.177	1
6146.877	1
20971.123.	1
3549√3)/49).	1
6146.877=20971.123.	1
428.	1
(49*428	1
20972).	1
20971.123/49	1
428.99?	1
49*428	1
20972,	1
20971.123/49≈428.99	1
sqrt(428.99)	1
≈20.708.	1
~20.70	1
20.695	1
calcs	1
2730√3)/7?	1
2730√3≈2730*1.73205	1
4735.5.	1
≈37765-4735.5=33029.5.	1
674.07.	1
3.6055	1
+12.369	1
+9.036	1
+20.708	1
+25.96	1
=71.678.	1
f~71.68.	1
(2.5,5.5),	1
Vi)/ri	1
X=(2.5,5.5),	1
(0.0035,	1
-0.175).	1
(-0.0035,	1
0.175).	1
(~0.175)	1
increase).	1
(down)	1
sqrt(6.25+25)=sqrt31.25≈5.590.	1
(-11.5,5)	1
sqrt(132.25+25)=sqrt157.25≈12.543.	1
-1.062)	1
64+1.128	1
≈65.128	1
sqrt≈8.070.	1
-15.9159)	1
117.87+253.3≈371.17	1
(22.9286,-11.083)	1
525.76+122.84≈648.6	1
sqrt≈25.463.	1
=5.590+12.543+8.070+19.27+25.463=70.936.	1
70.936.	1
X=(2.5,4.8):	1
sqrt(6.25+23.04)=sqrt29.29≈5.413.	1
sqrt(132.25+23.04)=sqrt155.29≈12.459.	1
64+1.592=65.592	1
(10.857,-16.1159):	1
117.87+259.73=377.6	1
sqrt≈19.44.	1
(22.9286,-10.283):	1
525.76+105.74=631.5	1
sqrt≈25.128.	1
Sum=5.413+12.459+8.099+19.44+25.128=70.539.	1
X=(2.5,4.5):	1
sum=70.93?	1
~70.93?	1
≈5.148?	1
X=(2.5,4.5).	1
+20.25)=	1
sqrt26.5	1
132.25+20.25=152.5	1
sqrt≈12.345.	1
-1.562)	1
(10.857,-16.4159):	1
117.87+269.5=387.37	1
sqrt≈19.68.	1
(22.9286,-11.583):	1
525.76+134.2=659.95	1
sqrt≈25.68.	1
≈5.148+12.345+8.150+19.68+25.68=71.003.	1
X=(2.5,4.8)	1
~70.539.	1
x=2.5,y=4.7.	1
X=(2.5,4.7).	1
AX=sqrt(6.25+22.09)=sqrt28.34≈5.324.	1
(-11.5,4.7):	1
132.25+22.09=154.34	1
sqrt≈12.419.	1
-1.362):	1
64+1.855=65.855	1
sqrt≈8.115.	1
(10.857,-16.2159):	1
117.87+263.0=380.87	1
sqrt≈19.511.	1
(22.9286,-11.383):	1
525.76+129.57=655.33	1
sqrt≈25.595.	1
Sum=5.324+12.419+8.115+19.511+25.595	1
≈71?	1
5.324+12.419=17.743;	1
+8.115=25.858;	1
+19.511=45.369;	1
+25.595=70.964.	1
y~4.8.	1
y=4.85.	1
X=(2.5,4.85).	1
sqrt(6.25+23.5225)=sqrt29.7725≈5.456.	1
4.85^2=23.5225;	1
=29.7725;	1
sqrt≈5.456.	1
(-11.5,4.85)	1
=132.25+23.5225=155.7725	1
sqrt≈12.482.	1
=4.85-6.062=-1.212;	1
squares=64+1.468=65.468	1
sqrt≈8.088.	1
=4.85-20.9159=-16.0659	1
dy^2=258.112	1
dx^2=117.87	1
sum=375.98	1
sqrt≈19.393.	1
dy=4.85-16.083=-11.233	1
dy^2=126.171;	1
sum=651.93	1
sqrt≈25.529.	1
Sum=5.456+12.482+8.088+19.393+25.529=70.948.	1
~70.539	1
X=(2.0,4.8).	1
sqrt(4+23.04)=sqrt27.04≈5.202.	1
(-12,4.8)	1
144+23.04=167.04	1
4.8-6.062=-1.262).	1
72.25+1.592=73.842	1
sqrt≈8.589	1
73.842	1
~8.591).	1
8.6^2=73.96.	1
~8.589.	1
4.8-20.916=-16.116).	1
107.3+259.75=367.05	1
sqrt≈19.166.	1
4.8-16.083=-11.283).	1
502.9+127.3=630.2	1
sqrt≈25.097.	1
≈5.202+12.92+8.589+19.166+25.097=71.0.	1
x=3.0,	1
X=(3,4.8)	1
sqrt(9+23.04)=sqrt32.04≈5.66.	1
(3-14=-11,	1
4.8):	1
121+23.04=144.04	1
sqrt≈12.001.	1
56.25+1.592=57.842	1
sqrt≈7.607.	1
129.0+259.75=388.75	1
sqrt≈19.71.	1
549.9+127.3=677.2	1
sqrt≈26.02.	1
=5.66+12.001+7.607+19.71+26.02=70.998.	1
y=4.75.	1
X=(2.5,4.75).	1
sqrt(6.25+22.5625)=sqrt28.8125≈5.368.	1
(-11.5,4.75):	1
132.25+22.5625=154.8125	1
sqrt≈12.442.	1
-1.312	1
(4.75-6.062=-1.312):	1
64+1.721=65.721	1
sqrt≈8.106.	1
10.857,	1
-16.1659:	1
dy^2≈261.34;	1
dx^2=117.87;	1
sum=379.21	1
sqrt≈19.475.	1
-11.333:	1
dy^2≈128.459;	1
dx^2=525.76;	1
sum=654.22	1
sqrt≈25.578.	1
Sum=5.368+12.442+8.106+19.475+25.578=70.969.	1
y~4.8,	1
x~2.5	1
~70.54	1
y=4.78.	1
X=(2.5,4.78).	1
sqrt(6.25+22.8484)=sqrt28.?	1
6.25+22.8484=29.0984	1
sqrt≈5.394.	1
sqrt(132.25+22.8484)=	1
sqrt155.0984≈12.452.	1
4.78-6.062=	1
-1.282;	1
dy^2=1.643;	1
=>65.643	1
sqrt≈8.101.	1
4.78-20.916	1
-16.136;	1
dy^2≈260.36;	1
+117.87=378.23	1
sqrt≈19.447.	1
dy=4.78-16.083=-11.303;	1
dy^2≈127.73;	1
+525.76=653.49	1
≈5.394+12.452+8.101+19.447+25.556≈71.0?	1
5.394+12.452=17.846;	1
+8.101=25.947;	1
+19.447=45.394;	1
+25.556=70.95.	1
≈70.54.	1
>2.5?	1
X=(2.8,4.8).	1
sqrt(7.84+23.04)=sqrt30.88≈5.558.	1
(-11.2,4.8):	1
(125.44+23.04)=148.48	1
sqrt≈12.184.	1
(-7.7,	1
-1.262):	1
59.29+1.592=60.882	1
sqrt≈7.800.	1
(2.8+8.357=11.157,	1
124.5+259.75=384.25	1
sqrt≈19.603.	1
(2.8+20.429=23.229,	1
539.6+127.3=666.9	1
sqrt≈25.822.	1
=5.558+12.184+7.800+19.603+25.822=71-?	1
compute:5.558+12.184=17.742;	1
+7.800=25.542;	1
+19.603=45.145;	1
+25.822=70.967.	1
x=2.3,	1
X=(2.3,4.8):	1
sqrt(5.29+23.04)=sqrt28.33≈5.322.	1
(-11.7,4.8):	1
136.89+23.04=159.93	1
sqrt≈12.647.	1
(-8.2,-1.262):	1
67.24+1.592=68.832	1
sqrt≈8.298.	1
(2.3+8.357=10.657,	1
113.58+259.75=373.33	1
sqrt≈19.328.	1
(2.3+20.429=22.729,	1
516.24+127.3=643.54	1
sqrt≈25.368.	1
Sum:5.322+12.647+8.298+19.328+25.368	1
sum:5.322+12.647=17.969;	1
+8.298=26.267;	1
+19.328=45.595;	1
+25.368=70.963.	1
~70.539,	1
fine-tune	1
~70.936;	1
(2.5,4.7)	1
~70.964.	1
70.54	1
x=2.45?	1
(2.45,4.8).	1
X=(2.45,4.8):	1
2.45^2+4.8^2	1
6.0025+23.04=29.0425	1
AX≈5.389.	1
(-11.55,4.8)	1
133.4025+23.04=156.4425	1
sqrt≈12.512.	1
(2.45-10.5=-8.05,	1
64.8025+1.592=66.3945	1
sqrt≈8.148.	1
(2.45+8.357=10.807,	1
116.766+259.75=376.516	1
sqrt≈19.404.	1
(2.45+20.429=22.879,	1
523.56+127.33=650.89	1
sqrt≈25.525.	1
≈5.389+12.512+8.148+19.404+25.525	1
=70.978?	1
sum:5.389+12.512=17.901;	1
+8.148=26.049;	1
+19.404=45.453;	1
+25.525=70.978.	1
(2.6,4.8):	1
X=(2.6,4.8):	1
=6.76+23.04=29.80	1
sqrt≈5.461.	1
(-11.4,4.8)	1
129.96+23.04=153.0	1
sqrt≈12.369.	1
(-7.9,	1
62.41+1.592=64.0	1
sqrt=8.0	1
64.0	1
sqrt=8.0.	1
(2.6+8.357=10.957,	1
120.059+259.75=379.809	1
sqrt≈19.491.	1
(2.6+20.429=23.029,	1
530.33+127.33=657.66	1
sqrt≈25.642.	1
Sum:5.461+12.369+8.0+19.491+25.642=70.963.	1
70.539?	1
4.8)	1
4.8^2)	1
23.04)	1
sqrt(29.29).	1
sqrt29.29	1
≈5.410?	1
sqrt29.29,	1
5.4^2	1
=29.16,	1
5.41^2=29.2681,	1
5.412^2=	1
5.412*5.412	1
≈29.291?	1
5.410^2=29.2681;	1
5.411^2=29.279?	1
5.411^2	1
(5.41^2)	1
2*5.41*0.001	1
+0.01082+~0=29.2789.	1
29.29,	1
~5.412.	1
5.412^2=5.41^2	1
+2*5.41*0.002	1
+0.000004	1
+0.02164+0.000004=29.2897.	1
≈5.412.	1
≈5.4111.	1
5.410.	1
AX≈5.410.	1
~12.459.	1
12.45^2=155.0,	1
12.459^2	1
≈155.3	1
BX≈12.459.	1
-8.0	1
2.5-10.5	1
-1.262177826.	1
dx^2=64;	1
dy^2≈1.592.	1
Sum=65.592.	1
sqrt≈8.0995.	1
sqrt65.592:	1
8.099^2	1
=65.598;	1
CX≈8.099.	1
-8.357142857,	1
yD≈20.915.	1
20.915	1
-16.115.	1
=10.857.	1
=10.857^2	1
≈117.849?	1
(10.8+0.057)^2	1
116.64	1
+2*10.8*0.057	1
+0.003249	1
116.64+1.2312+0.003	1
=117.874.	1
=16.115^2	1
(16+0.115)^2	1
+2*16*0.115	1
+0.0132	1
≈256+3.68+0.013=259.693.	1
≈377.567.	1
sqrt≈19.436.	1
sqrt(377.57)	1
~19.435.	1
DX≈19.435.	1
E=(	1
-20.42857143,	1
16.082932).	1
=22.9286,	1
16.0829	1
-11.2829.	1
=525.754,	1
dy^2≈127.306,	1
sum≈653.06,	1
≈5.410+12.459+8.099+19.435+25.556	1
=70.959?	1
5.410+12.459=17.869;	1
+8.099=25.968;	1
+19.435=45.403;	1
+25.556=70.959.	1
(~70.54).	1
dc	1
sqrt((x-10.5)^2	1
(7√3)/2)^2)	1
D_y)^2)	1
E_y)^2)	1
(x/da)+(x-14)/db+(x-10.5)/dc+(x	1
D_x)/dd+(x	1
E_x)/de	1
(x-component)	1
(y/da)+(y)/db+(y	1
(7√3)/2)/dc+(y	1
D_y)/dd+(y	1
E_y)/de	1
(y-component).	1
~4.8).	1
closeness.	1
calculators.	1
decimals):	1
≈1.7320508076,	1
7*s/2	1
(12.124356)/2?	1
(7*1.7320508)/2	1
12.1243556/2?	1
6.0622.	1
6.062177826.	1
(169*1.7320508)/14	1
(292.7186)/14	1
≈20.9085?).	1
169*1.7320508076	1
292.	1
169*1.7	1
+169*0.032	1
=287.3+5.408=292.708.	1
292.7145.	1
=20.9075.	1
D_y≈20.9075.	1
Precise:	1
169*1.7320508075688772	1
292.712...	1
1.73205*169	1
1.7320508*100=173.20508;	1
*60=103.923048;	1
*9=15.588457;	1
sum=292.716585.	1
=>20.90833.	1
D_y≈20.9083.	1
65√3/7):	1
-143/7≈-20.428571429.	1
65*1.7320508=112.5833;	1
=16.08333.	1
E_y≈16.08333.	1
4.8^2)=	1
sqrt(6.25+23.04)=sqrt(29.29)=5.410.	1
5.4100^2	1
29.2681;	1
5.4105^2	1
29.285?	1
5.4109^2	1
=5.4109*5.4109	1
(5.41^2=29.2681)	1
+2*5.41*0.0009	1
0.009738)	1
(0.0009)^2≈0.000001	1
29.2778.	1
5.410...	1
5.411^2=5.411*5.411=	1
(5.41+0.001)^2	1
=29.2681+2*5.41*0.001+0.000001=29.2681+0.01082+0.000001=29.278921.	1
29.29:	1
0.011079.	1
2*5.411≈10.822,	1
0.001025.	1
sqrt≈5.4120.	1
5.4120^2=	1
(5.411+0.001)^2	1
=29.278921+2*5.411*0.001+0.000001=29.278921+0.010822+0.000001=29.289744	1
≈29.2897	1
(2.5-14	1
12.45^2=155.0025,	1
12.46^2=155.2516,	1
12.47^2=155.503?	1
12.459.	1
db≈12.459.	1
(-8.0,	1
-1.2621778).	1
+1.5921	1
65.5921.	1
=65.602?	1
8.099^2=65.576;	1
=65.592?	1
dc≈8.0995.	1
(-8.357142857)=10.857142857.	1
20.9083	1
-16.1083.	1
(10.857142857)^2	1
117.873)	1
=117.873?).	1
10.857142857*10.857142857	1
(10+0.857142857)^2	1
+2*10*0.857142857	1
+0.857142857^2	1
+17.142857	1
+0.734694	1
=117.877551.	1
16.1083^2	1
(16+0.1083)^2	1
+2*16*0.1083	1
+3.4656	1
=259.4773.	1
117.8776+259.4773=377.3549.	1
≈19.425.	1
sqrt377.3549:	1
19.425^2=377.3?	1
(19.4^2=376.36)	1
2*19.4*0.024	1
+0.000576	1
≈376.36+0.931+0.0006	1
≈377.2916.	1
19.425^2	1
(2*19.424*0.001)+0.000001	1
≈377.2916+0.0388+0.000001=377.3304.	1
377.3549,	1
~0.0245.	1
0.0006	1
2*19.425*Δ	1
≈38.85*Δ	1
≈0.0245	1
Δ≈0.000631.	1
dd≈19.4256.	1
dd≈19.426.	1
(-20.428571429)=22.928571429.	1
16.08333	1
-11.28333.	1
(22.928571)^2.	1
22.92857^2	1
-0.07143)^2	1
-2*23*0.07143	1
-3.285	1
22.928571429	1
22.928571^2	1
(22.928571*22.928571).	1
22.9286^2	1
(22.9+0.0286)^2	1
524.41	1
+2*22.9*0.0286	1
=524.41	1
+1.309	1
(-11.28333)^2	1
127.293?	1
11.28333^2	1
(11.28+0.00333)^2	1
≈127.238	1
+2*11.28*0.00333	1
+0.000011	1
=127.238	1
+0.000011=127.313.	1
≈525.720+127.313=653.033.	1
de≈25.561.	1
sqrt653=25.553?	1
=652.8;	1
25.56^2	1
=653.84?	1
(25.5+0.05)^2	1
=650.25+2*25.5*0.05+0.0025=650.25+2.55+0.0025=652.8025.	1
25.56^2=652.8025+2*25.55*0.01+0.0001≈652.8025+0.511+0.0001=653.3136.	1
653.033,	1
25.55	1
25.56.	1
652.8025	1
653.033	1
0.2305,	1
0.511.	1
~0.2305/0.511	1
≈0.451.	1
≈25.55	1
+0.0045	1
≈25.5545?	1
0.01*0.451=0.0045,	1
25.5545.	1
Round.	1
da≈5.412,	1
db≈12.459,	1
dc≈8.100,	1
dd≈19.426,	1
=5.412+12.459+8.100+19.426+25.555	1
=70.952.	1
70.54?	1
de).	1
~71?	1
X=(2.5,5.5):	1
sqrt(132.25+30.25)=sqrt162.5≈12.747.	1
64+0.3157=64.3157	1
sqrt≈8.0197.	1
=10.857142857,	1
=5.5-20.9083	1
-15.4083.	1
≈237.46;	1
dx^2≈117.8776;	1
sum≈355.34	1
sqrt≈18.856.	1
sqrt355.34≈18.859.	1
dx=22.92857,	1
dy=5.5-16.08333=-10.58333.	1
dy^2≈112.0;	1
dx^2≈525.720;	1
sum≈637.72	1
sqrt≈25.257.	1
=6.0415	1
+12.747+8.0197+18.859+25.257=70.924.	1
~70.92	1
(2.5,5.2).	1
sqrt(6.25+27.04)=sqrt33.29≈5.770.	1
db:	1
sqrt(132.25+27.04)=sqrt159.29≈12.618.	1
dy=5.2-6.062=-0.862;	1
dy^2≈0.743;	1
64+0.743=64.743	1
sqrt≈8.045.	1
dy=5.2-20.908=-15.708;	1
dy^2≈246.75;	1
dx^2=117.878;	1
sum=364.63	1
sqrt≈19.094.	1
dy=5.2-16.083=-10.883;	1
dy^2≈118.46;	1
dx^2=525.72	1
sum=644.18	1
sqrt≈25.383.	1
=5.770+12.618+8.045+19.094+25.383=70.91.	1
X=(2.5,5.8)	1
f~70.95?	1
70.94	1
(2.5,5.4-5.5).	1
~70.912.	1
≈38+32.908=70.908,	1
≈70.91.	1
=38+19+3=60.	1
19*1.7320508075688772	1
32.908965?	1
70.908965.	1
~2.5,5.45	1
Reasonable	1
extensively;	1
sqrt(4*3)	1
28+41.569=69.569	1
30+20√3=30+34.642=64.642	1
34+21√3=34+36.373=70.373	1
36+19√3=36+32.908=68.908	1
38+18√3=38+31.176=69.176	1
40+19√3=40+32.908=72.908	1
70.909,	1
70+	1
70+2√3	1
70+3.464=73.464	1
70+√3	1
=71.732.	1
~71.96	1
a√3?	1
6√3?	1
6*1.732=10.392.	1
~6.04	1
α√3?	1
38+19√3:	1
38+19*1.73205=38+32.90896=70.90896.	1
scans	1
~70.91-70.92.	1
70.92-70.95;	1
38+19+3=60.	1
(2.5,5.45)	1
38+19√3,	1
f=38+19√3.	1
~70.909,	1
(38+19√3).	1
data?).	1
unaffected?).	1
shapes;	1
realizations	1
conditions?).	1
Euclidean)	1
(XVi/|XVi|)	1
AX+BX,	1
2*AB*BC*cos(60°)	1
=14^2	1
=196+49	1
EA;	1
=13^2	1
-2*13*26*0.5	1
=169+676	1
=845	1
DE*EA	1
=13*26	1
=338.	1
sqrt(9*...	1
=169;	1
B-C-D-E-A?	1
non-convex).	1
numerically).	1
ease.	1
folding	1
"Steiner"	1
return?	1
polygon”	1
(P->V_i)	1
120?).	1
D...,	1
(keeping	1
East	1
7*(cos120°,	1
sqrt(10.5^2	1
sqrt(110.25	1
12.25*3)	1
(3.5^2=12.25).	1
(3.5√3)^2=12.25*3=36.75.	1
sqrt(147)=7√3.	1
6.062177...).	1
3.5*1.73205	1
6.06217.	1
=13*1.732=22.5166.	1
22.51665.	1
r1=13√3,	1
6.062177)^2	1
2*10.5	1
6.062177^2	1
36.75?	1
(3.5√3)^2	1
12.25*3	1
2*(3.5√3)	1
-21x.	1
-2*3.5√3	1
y)/3	1
(78/21)	1
[(26/7)	1
3.7142857.	1
(√3/3)^2	1
≈13.795918.	1
(52√3)	1
(52√3/21)	1
49,21,3?	1
49*21*3	1
3087?	1
49,21,3	1
3*7,3=3.	1
(147/21)	1
-364√3	1
(147/3)	1
724...	1
constant:2028	1
-724...	1
72501.	1
-72501.	1
196=28*7,	1
364=28*13.	1
28*(7	1
72501/28	1
72520?	1
2690*28	1
75320;	1
72520.	1
28*2580	1
28*9	1
72240	1
72492.	1
72492	1
9/28	1
0.321428...	1
(364√3)^2	1
(364^2	1
(360+4)^2	1
2*360*4	1
132496.	1
397,488.	1
(784)*(72501).	1
784*72000=	1
(784*72)*1000	1
(784*70	1
784*2)*1000	1
(54880	1
1568)*1000	1
56448*1000	1
784*72000	1
(784*72=56,448)	1
784*501	1
784*500	1
392000	1
392,784.	1
56,448,000	1
392,784	1
56,840,784.	1
397,488	1
56,840,784	1
sqrt(57,238,272).	1
397,	1
3,577,392/16	1
16*223,587	1
2,235,870;	1
1,341,522;	1
3,577,392).	1
digits=2+2+3+5+8+7=27,	1
223,587/3=74,529.	1
74,529.	1
273^2?	1
273^2=273*273	1
(270+3)^2	1
72900	1
74529,	1
273^2.	1
(3*(273)^2)	1
(16^2)	1
16*273=4368.	1
19,084,?	1
4000^2=16,000,000,	1
sqrt(57,238,272)	1
16*273*√3	1
4368*√3.	1
57,238,272,	1
273*16*√3	1
4368√3.	1
4368√3]	1
[364	1
4732.	1
4732)	1
4732/4	1
1183;	1
(1183√3)/98.	1
7*169=1183-1183=0?	1
7*169=1183.	1
1183=7*169.	1
7/98	1
292.708/14	1
20.9077?	1
169*1.73205	1
292.70645.	1
=20.9076.	1
≈20.9076.	1
-4004.	1
(-4004))/392	1
(4004√3)/392	1
4004/4	1
1001;	1
-(1001√3)/98.	1
143,	1
(1001/7)/(98/7)	1
10.214285...	1
-(143*1.732)/14	1
-(247.876)/14	1
-17.7069?	1
143×1.73205=247.880,	1
17.706.	1
~20.91,	1
down?).	1
≈6.06.	1
(10.5,6.06)	1
(significantly	1
≈3.7143,	1
≈0.57735.	1
a=26/7,	1
(169*3)	1
(√3/3)*(169√3)/14	1
(169*3)/(42)	1
(507)/42	1
84.5?	1
12.071428...	1
-(117)/14	1
20.907).	1
(x=10.5),	1
over?	1
"arc".	1
hull:	1
"pentagon"	1
(338)/676	1
-8.35714,	1
(x_e)^2	1
(y_e)^2	1
(y_e	1
(|D-E|*|A-E|	1
x_e)*(0	1
(dy	1
y_e)*(0	1
y_e)	1
law-of-cosine,	1
26+13	1
26-13=13	1
dy)^2]	1
-2dx	1
dy^2.	1
(x^2+y^2)	1
dx^2+dy^2	1
x*dx	1
y*dy	1
(-117/14)x	1
)/(169^2	1
(28561)*3?	1
28561.	1
676*85683	1
(600*85683)	1
(76*85683).	1
85683*600	1
51,409,800.	1
85683*76	1
6,0?	1
599781,	1
5,997,?	1
599781;	1
5,997,810.	1
85683*6	1
5,997,810	1
6,511,908.	1
*600	1
51,409,800	1
6,511,908	1
7098^2:	1
7098*7098.	1
7100	1
50,410,000;	1
28,400?	1
+4:	1
50,410,000?	1
(71*100)^2	1
5041*10000	1
50,410,000.	1
4*7100?	1
7098*234	1
7098*200	1
=1,419,600;	1
212,940;	1
1,419,600	1
212,940	1
1,660,932.	1
117^2	1
13689).	1
117*117	1
(100+17)*(100+17)	1
3400	1
13,689.	1
117x)^2	1
13,689	1
(85683	1
13,689)	1
(99,372)	1
-7,540,104.	1
99,372,	1
1,660,932,	1
7,540,104.	1
GCD(99,372,1,660,932).	1
99,372*16	1
1,589,952;	1
70,980.	1
GCD(99,372,70,980).	1
GCD(70,980,28,392).	1
GCD(28,392,14,196)	1
2*14,196).	1
7,540,104:	1
442,104;	1
440,076;	1
2,028;	1
0.1429?	1
(7,538,?	1
14,196*531	1
7,524,?	1
(500	1
7,098,000	1
425,880	1
7,523,880.	1
7,538,076.	1
7,538,076	1
2,028.	1
12*8,281	1
138,411*12	1
138,411*10=1,384,110;	1
+2*138,411=276,822;	1
1,660,932).	1
12*628,342	1
7,540,104?	1
628,342*10=6,283,420;	1
+2*628,342=1,256,684;	1
sum=7,540,104.	1
99,372/4=24,843,	1
1,660,932/4=415,233,	1
7,540,104/4=1,885,026,	1
12*3=36?	1
99,372/36=2,760.333?	1
36*2,760	1
99,360;	1
GCD=12?	1
12*14,196?	1
14,196/12=1,183?	1
12*1,183	1
1,183*12	1
GCD=12.	1
8,281;	1
138,411;	1
138,411	1
sqrt(138,411^2	1
4*8,281*(-628,342))]	1
(2*8,281)	1
(1384*100)^2	1
(1384^2)*(10000)	1
(1400-16)^2	1
2*1400*16	1
44,800	1
1,915,456.	1
138,400^2:	1
138,400	1
1384	1
*100,	1
*100^2	1
1,915,456	1
(138,400	1
11)^2	1
2*1,522,400	1
3,044,800?	1
138,400*11	1
1,522,400;	1
3,044,800.	1
3,044,800	1
19,157,604,800.	1
19,157,604,921.	1
=19,157,604,921.	1
8,281*628,342.	1
628,342*281.	1
5,026,736,000.	1
628,342*281	1
628,342*200	1
*1.	1
125,668,400.	1
50,267,360.	1
125,668,400	1
50,267,360	1
175,935,760;	1
176,564,102.	1
5,026,736,000	1
20,813,200,408.	1
19,157,604,921	1
20,813,200,408	1
sqrt(39,970,805,329)	1
199,926?	1
4e10	1
200,000.	1
(200,000-74)^2	1
2*200,000*74	1
29,600,000	1
5,476	1
39,970,405,476.	1
39,970,805,329,	1
399,853.	1
199,928^2:	1
(200,000-72)^2	1
28,800,000	1
39,971,205,184.	1
=39,970,805,329	1
199,928?	1
199,927^2	1
(200,000-73)^2	1
39,970,805,329!	1
400,000*73	1
29,200,000.	1
5,329.	1
39,970,800,000.	1
199,927^2!	1
199,927.	1
199,927]	1
138,411)	1
(61,516)	1
3.714...	1
61,516/2=30,758;	1
16,562/2=8,281.	1
sum=8+2+8+1=19,	1
mod7:	1
7*1183=8281?	1
7*1183	1
7*1183?	1
1183*7	1
=7*1183.	1
7*4,394	1
30,758?	1
=7*4,394.	1
(7*4,394)	1
(7*1,183)	1
3,549,	1
0.7	1
828.1,	1
~16.9,	1
0.014	1
~16.6	1
~3.714.	1
(-138,411	1
199,927)	1
(-338,338)/16,562	1
-338,338	1
-169,169	1
165,620;	1
3,549;	1
8,281*20+?	1
=165,620.	1
3,549.	1
3,549	1
8,281*0.428?	1
8,281=7*1183.	1
7*24,166?	1
7*24,166=169,162;	1
7*24,166=169,162	1
169,169=7*24,166+7	1
7*(24,166+1)	1
7*24,167?	1
7*24,167	1
24,167*7	1
169,169=7*24,167.	1
8,281=7*1,183.	1
1,183*20	1
23,660;	1
507/1,183	1
≈0.428.	1
-24,167/1,183.	1
3.714)	1
117*	1
(4,394/1,183).	1
117*4,394	1
4,394*100	1
439,400;	1
*10=43,940;	1
*7=30,758;	1
439,400	1
43,940	1
4,394)	1
/1,183.	1
(7098*1,183)/1,183	1
(7098*1,183	1
514,098)/1,183.	1
7098*1,183:	1
7098*1,000	1
709,800;	1
+*80	1
567,840;	1
+*3	1
21,294.	1
7,098,000+709,800	1
7,807,800;	1
+567,840	1
8,375,640;	1
+21,294	1
7098*1,183	1
8,396,934	1
8,911,032.	1
(8,911,032	1
1,183)	1
(1,183	1
1,183*100=118,300;	1
*60=70,980;	1
*9=10,647;	1
118,300+70,980=189,280;	1
+10,647	1
199,?	1
1,183*(170-1)=1,183*170	1
-1,183	1
201,110	1
=199,927,	1
sqrt(Δ).	1
8,911,032?	1
200k*44=8,800,000	1
199,927*44	1
199,927*40	1
7,997,080	1
799,708	1
8,796,788.	1
Remain	1
8,796,788	1
114,244.	1
199,927*0.571?	1
13-26-13√3;	1
1:2:√3	1
s√3,	1
2s).	1
leg=13√3,	1
hyp=26	1
∠AED=60°,	1
|AE|=26	1
sqrt(AD^2+DE^2)=sqrt(	1
sqrt(676)=26.	1
1/14:	1
sqrt(dy^2	1
dx^2)	1
-(117/14).	1
-dy/√3	1
-(169√3/14)/√3	1
dy/√3	1
-(169/14),	1
-(117+169)/14	1
-(286)/14	1
-(204?	1
14*10=140,	1
14*20	1
280;	1
6/14	1
3/7;	1
14*20=280,	1
yep).	1
~-20.4286.	1
(117)/(14√3).	1
(117/(14√3))	1
(390	1
195/(7√3).	1
(195√3)	1
(21).	1
(195√3)/21	1
(65√3)/7?	1
195/7	1
=27.857?	1
195√3	1
195√3/21	1
≈112.583	1
≈16.0833.	1
417.3,	1
258.7;	1
676.0	1
+dy/√3	1
117/(14√3)).	1
(1/14)*(624/√3)	1
624/(14√3)	1
312/(7√3)	1
312√3/(21)	1
104*1.732/7	1
≈25.7326?	1
≈104*1.732=180.128,	1
=25.7326.	1
y≈25.733.	1
(3.714)^2	1
(25.733)^2	1
sqrt(13.795	1
662....)	1
D(-8.357,20.907)	1
x=3.7,	1
(-20.43,16.08)):	1
-4.824).	1
(3.714,25.733)):	1
4.826).	1
up-rightwards	1
pro	1
3.7	1
self-intersection:	1
65√3/7)?	1
104√3/7)?	1
y=104√3/7?	1
104√3/7?	1
117)/	1
(312√3)/	1
3.714;	1
3.714285714...,	1
3.714285714?	1
(26/7)*1,183	1
(26*1,183)/7	1
(26/7).	1
geodesic?	1
X_0	1
"reflecting"	1
bisector?	1
outwardly.	1
B=E=60°,	1
you're	1
Pn,	1
Pn?	1
|AX|+|BX|	1
|A'B|?	1
|v_i|	1
(X-D)/|X-D|	1
(7/2)√3)	1
(169/14)√3)	1
(0/14,	1
0/14)	1
147/14,	1
52/14,	1
(208√3)/14)	1
147)/14	1
(-264)/14	1
120√3/14	1
|CD|^2	1
(132^2)	1
(60^2*3)	1
10800)/49	1
24^2=576;	1
576*49	1
576*50	1
169√3/14);	1
(52+117)/14	1
169/14;	1
(208√3	1
169√3)/14	1
(39√3/14)^2	1
4563)	1
169?	1
169*196	1
169*(200-4)=33800-676=33124,	1
=13^2,	1
-208√3/14	1
(10816*3))/49?	1
=10816).	1
32448).	1
+49*76=29400+3724=33124.	1
"replace"	1
vectors...	1
∠B=∠D=60°,	1
X-A'-B?	1
